"name","class","spec","realm","region","guild","faction","zone","encounter","duration","percentile","dps","ilvl","encounter_id","character_id","date","zone_id","report_id","report_fight_id","guild_id"
Ellanica,Druid,Balance,benediction,us,Wipe Insano,alliance,Trial of the Crusader,Lord Jaraxxus,153.497,67.81947,10180.824,245,633,75516995,2023-08-26 02:22:24.192,1018,cfzRqYZphK69agNH,3,705358
Ellanica,Druid,Balance,benediction,us,Wipe Insano,alliance,Trial of the Crusader,Twin Val'kyr,152.803,59.578857,13497.432,245,641,75516995,2023-08-26 02:38:23.712,1018,cfzRqYZphK69agNH,6,705358
Louisyxdd,Druid,Balance,benediction,us,Wipe Insano,alliance,Trial of the Crusader,The Northrend Beasts,526.861,30.706041,6815.2417,247,629,75804895,2023-09-30 01:55:35.438,1018,xC82Z9WctMNRLXvd,2,705358
Louisyxdd,Druid,Balance,benediction,us,Wipe Insano,alliance,Trial of the Crusader,Lord Jaraxxus,242.165,41.66862,8768.501,247,633,75804895,2023-09-30 02:13:18.830,1018,xC82Z9WctMNRLXvd,4,705358
Louisyxdd,Druid,Balance,benediction,us,Wipe Insano,alliance,Trial of the Crusader,Twin Val'kyr,198.978,61.374226,13620.661,247,641,75804895,2023-09-20 02:59:54.217,1018,PHZzK9qLYpNXknhb,9,705358
Ellanica,Druid,Balance,benediction,us,Wipe Insano,alliance,Trial of the Crusader,Anub'arak,289.395,37.17872,7766.3643,245,645,75516995,2023-08-26 03:01:23.816,1018,cfzRqYZphK69agNH,9,705358
Loùdk,DeathKnight,Frost,benediction,us,Wipe Insano,alliance,Trial of the Crusader,The Northrend Beasts,386.878,71.44124,8389.417,241,629,76403615,2023-08-15 23:39:44.143,1018,BG7XJxbDCaYkN1tR,2,705358
Loùdk,DeathKnight,Frost,benediction,us,Wipe Insano,alliance,Trial of the Crusader,Lord Jaraxxus,166.129,65.8953,9843.447,241,633,76403615,2023-09-20 01:47:22.282,1018,djZ19QhB6mqtPn3M,3,705358
Loùdk,DeathKnight,Frost,benediction,us,Wipe Insano,alliance,Trial of the Crusader,Twin Val'kyr,166.021,50.29515,12627.029,241,641,76403615,2023-09-20 02:06:56.706,1018,tz8BYj4b2RvHMC6P,8,705358
Homicídios,Hunter,Survival,faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,Lord Jaraxxus,139.219,89.49933,12371.724,244,633,74111855,2023-09-29 00:48:55.057,1018,wDtmaJMXGd263YPV,4,706578
Wasddots,Warlock,Demonology,faerlina,us,Confia,horde,Trial of the Crusader,The Northrend Beasts,458.925,0.721203,2236.3389,230,629,76387583,2023-08-06 00:58:43.455,1018,QVpXrfj821qbCtBH,2,671729
Wildcurse,Warlock,Affliction,faerlina,us,DAMNATlON,horde,Trial of the Crusader,The Northrend Beasts,298.236,69.42598,9386.642,242,629,74273175,2023-08-31 16:11:38.782,1018,YNMWxybaJzq913pK,2,702370
Wildcurse,Warlock,Affliction,faerlina,us,DAMNATlON,horde,Trial of the Crusader,Lord Jaraxxus,140.869,64.357895,10474.242,242,633,74273175,2023-08-31 16:18:48.116,1018,YNMWxybaJzq913pK,3,702370
Imaginex,Mage,Arcane,faerlina,us,Gratz,horde,Trial of the Crusader,Lord Jaraxxus,141.584,19.990911,6456.104,226,633,48870281,2023-09-13 22:15:04.803,1018,xkgz239LACXqHvDQ,3,632029
Imaginex,Mage,Fire,faerlina,us,Gratz,horde,Trial of the Crusader,Twin Val'kyr,148.907,28.011238,11699.403,226,641,48870281,2023-10-02 22:40:28.536,1018,kXMmYNQHA3hWnxfD,7,632029
Wildcurse,Warlock,Demonology,faerlina,us,DAMNATlON,horde,Trial of the Crusader,Twin Val'kyr,136.715,88.38183,14842.534,242,641,74273175,2023-08-18 01:30:54.103,1018,KQFBrCxZRPM24Tj6,6,702370
Blutos,DeathKnight,Frost,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,The Northrend Beasts,323.723,95.13429,9968.917,253,629,68243107,2023-09-28 00:09:13.177,1018,HLNFMYn2jdh4cBR1,2,671455
Blutos,DeathKnight,Frost,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Lord Jaraxxus,143.055,96.82573,11948.048,253,633,68243107,2023-10-04 00:11:58.317,1018,GmwPybrT3QgH2cvt,3,671455
Blutos,DeathKnight,Frost,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Twin Val'kyr,142.622,92.59677,15875.271,253,641,68243107,2023-10-04 00:23:58.830,1018,GmwPybrT3QgH2cvt,7,671455
Blutos,DeathKnight,Frost,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Anub'arak,287.961,81.309296,9195.433,253,645,68243107,2023-09-28 00:36:58.515,1018,HLNFMYn2jdh4cBR1,7,671455
Bombado,Druid,Balance,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,The Northrend Beasts,323.874,95.25869,10164.503,251,629,75004313,2023-10-04 00:03:44.301,1018,GmwPybrT3QgH2cvt,2,671455
Bombado,Druid,Balance,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Lord Jaraxxus,145.874,90.09745,11415.263,247,633,75004313,2023-08-23 00:11:55.520,1018,zw3n1TNpgD2XhatY,3,671455
Bombado,Druid,Balance,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Twin Val'kyr,156.381,90.64029,15995.927,250,641,75004313,2023-09-28 00:29:50.263,1018,HLNFMYn2jdh4cBR1,6,671455
Bombado,Druid,Balance,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Anub'arak,287.961,77.897354,8865.246,250,645,75004313,2023-09-28 00:36:58.515,1018,HLNFMYn2jdh4cBR1,7,671455
Brutivis,Priest,Shadow,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,The Northrend Beasts,323.874,73.01993,8931.225,250,629,72310831,2023-10-04 00:03:44.301,1018,GmwPybrT3QgH2cvt,2,671455
Brutivis,Priest,Shadow,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Lord Jaraxxus,143.055,81.83234,10001.846,250,633,72310831,2023-10-04 00:11:58.317,1018,GmwPybrT3QgH2cvt,3,671455
Brutivis,Priest,Shadow,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Twin Val'kyr,178.201,66.56396,11290.6045,244,641,72310831,2023-08-02 00:31:34.077,1018,RTcbKhaH3MFvnGkz,7,671455
Brutivis,Priest,Shadow,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Anub'arak,272.043,58.80066,7803.4575,250,645,72310831,2023-10-04 00:33:15.022,1018,GmwPybrT3QgH2cvt,9,671455
Bugãozera,Mage,Fire,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,The Northrend Beasts,323.874,74.5942,9746.835,252,629,75862435,2023-10-04 00:03:44.301,1018,GmwPybrT3QgH2cvt,2,671455
Bugãozera,Mage,Fire,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Lord Jaraxxus,150.698,77.78589,14319.222,252,633,75862435,2023-09-28 00:16:28.998,1018,HLNFMYn2jdh4cBR1,3,671455
Bugãozera,Mage,Fire,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Twin Val'kyr,166.657,81.17935,15966.176,248,641,75862435,2023-08-10 01:07:32.137,1018,RV7TFpj6MayLfXBn,1,671455
Bugãozera,Mage,Fire,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Anub'arak,287.961,67.3619,9605.537,252,645,75862435,2023-09-28 00:36:58.515,1018,HLNFMYn2jdh4cBR1,7,671455
Caninobranco,Druid,Feral,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,The Northrend Beasts,323.874,76.39714,10021.909,251,629,66824131,2023-10-04 00:03:44.301,1018,GmwPybrT3QgH2cvt,2,671455
Caninobranco,Druid,Feral,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Lord Jaraxxus,143.581,65.606125,10686.358,248,633,66824131,2023-08-30 00:15:32.060,1018,Xp89mdPQTa7NZjxf,3,671455
Tsunemori,Rogue,Combat,faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,Anub'arak,286.664,89.32257,9484.358,252,645,75761692,2023-09-21 02:20:32.451,1018,fk1bLwW7G3pdNm6x,8,706578
Caninobranco,Druid,Feral,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Anub'arak,272.043,52.371105,8944.803,251,645,66824131,2023-10-04 00:33:15.022,1018,GmwPybrT3QgH2cvt,9,671455
Dharck,Warrior,Fury,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,The Northrend Beasts,334.471,83.97426,9400.689,250,629,63337892,2023-08-16 00:08:39.091,1018,CdnAPGMJVXHkTFhj,2,671455
Dharck,Warrior,Fury,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Lord Jaraxxus,157.159,82.98351,12425.664,254,633,63337892,2023-09-21 00:12:17.436,1018,b21YvhJgFkRMHTCp,3,671455
Dharck,Warrior,Fury,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Twin Val'kyr,153.447,82.55221,15986.875,252,641,63337892,2023-09-06 00:37:50.794,1018,rvFyagxf8PtkcMBR,6,671455
Dorhot,Warlock,Demonology,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Lord Jaraxxus,143.581,45.983883,9128.562,243,633,63699988,2023-08-30 00:15:32.060,1018,Xp89mdPQTa7NZjxf,3,671455
Dharck,Warrior,Fury,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Anub'arak,287.961,85.09487,9713.607,254,645,63337892,2023-09-28 00:36:58.515,1018,HLNFMYn2jdh4cBR1,7,671455
Dorhot,Warlock,Demonology,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Twin Val'kyr,161.25,29.460218,11478.853,243,641,63699988,2023-08-23 00:28:20.470,1018,zw3n1TNpgD2XhatY,6,671455
Dorhot,Warlock,Demonology,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,The Northrend Beasts,319.133,41.931602,7528.0693,243,629,63699988,2023-08-30 00:06:24.465,1018,Xp89mdPQTa7NZjxf,2,671455
Dorhot,Warlock,Demonology,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Anub'arak,304.052,6.750039,6499.4805,239,645,63699988,2023-07-26 01:25:40.133,1018,qZMrW6kAt8Kn7PVd,10,671455
Drorlé,Priest,Shadow,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,The Northrend Beasts,323.874,65.084465,8565.596,248,629,67250123,2023-10-04 00:03:44.301,1018,GmwPybrT3QgH2cvt,2,671455
Drorlé,Priest,Shadow,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Lord Jaraxxus,143.055,80.97521,9947.265,248,633,67250123,2023-10-04 00:11:58.317,1018,GmwPybrT3QgH2cvt,3,671455
Drorlé,Priest,Shadow,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Twin Val'kyr,142.622,49.396908,10126.629,248,641,67250123,2023-10-04 00:23:58.830,1018,GmwPybrT3QgH2cvt,7,671455
Drorlé,Priest,Shadow,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Anub'arak,272.043,30.84821,7056.524,248,645,67250123,2023-10-04 00:33:15.022,1018,GmwPybrT3QgH2cvt,9,671455
Larápio,Hunter,Survival,faerlina,us,CORE B,horde,Trial of the Crusader,Anub'arak,303.3,51.24251,8577.814,247,645,75641847,2023-09-28 02:33:25.775,1018,"7YDnHfmAChaGq48L",12,708067
Wildcurse,Warlock,Affliction,faerlina,us,DAMNATlON,horde,Trial of the Crusader,Twin Val'kyr,156.072,46.28836,13041.647,242,641,74273175,2023-08-25 01:00:32.812,1018,"6yTNRzjBY4dwntDq",6,702370
Invokhunter,Hunter,Survival,faerlina,us,Gratz,horde,Trial of the Crusader,Anub'arak,278.382,50.25303,8547.7,247,645,67495226,2023-08-16 21:57:12.409,1018,aXkYhTmPvRC3pHVJ,8,632029
Drenkor,Hunter,Marksmanship,faerlina,us,Confia,horde,Trial of the Crusader,Twin Val'kyr,163.537,72.65938,10480.821,248,641,76346599,2023-10-10 00:53:23.955,1018,XTjyYtQ2VGgKZ8Hc,6,671729
Drenkor,Hunter,Survival,faerlina,us,Confia,horde,Trial of the Crusader,Anub'arak,324.958,58.905636,8812.532,248,645,76346599,2023-10-10 01:15:45.897,1018,XTjyYtQ2VGgKZ8Hc,9,671729
Erows,Hunter,Marksmanship,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,The Northrend Beasts,323.874,90.332214,9159.556,254,629,69359326,2023-10-04 00:03:44.301,1018,GmwPybrT3QgH2cvt,2,671455
Erows,Hunter,Marksmanship,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Lord Jaraxxus,150.698,76.14995,9815.73,254,633,69359326,2023-09-28 00:16:28.998,1018,HLNFMYn2jdh4cBR1,3,671455
Erows,Hunter,Marksmanship,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Twin Val'kyr,154.293,82.21179,11194.325,250,641,69359326,2023-08-30 00:32:56.555,1018,Xp89mdPQTa7NZjxf,8,671455
Erows,Hunter,Marksmanship,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Anub'arak,308.643,49.75163,7371.7466,248,645,69359326,2023-07-19 00:52:24.286,1018,"32CLwWbX8kMQmzyn",8,671455
Foxnanx,Hunter,Survival,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,The Northrend Beasts,323.811,88.60338,10065.798,251,629,64183291,2023-09-06 00:14:57.831,1018,rvFyagxf8PtkcMBR,2,671455
Foxnanx,Hunter,Marksmanship,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,The Northrend Beasts,334.471,83.02619,8713.885,248,629,64183291,2023-08-16 00:08:39.091,1018,CdnAPGMJVXHkTFhj,2,671455
Foxnanx,Hunter,Survival,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Lord Jaraxxus,143.055,95.05938,12939.254,251,633,64183291,2023-10-04 00:11:58.317,1018,GmwPybrT3QgH2cvt,3,671455
Foxnanx,Hunter,Marksmanship,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Lord Jaraxxus,171.002,85.97884,10529.713,248,633,64183291,2023-08-16 00:17:48.262,1018,CdnAPGMJVXHkTFhj,3,671455
Foxnanx,Hunter,Survival,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Twin Val'kyr,178.201,80.270874,12069.949,246,641,64183291,2023-08-02 00:31:34.077,1018,RTcbKhaH3MFvnGkz,7,671455
Maldresh,DeathKnight,Frost,faerlina,us,CORE B,horde,Trial of the Crusader,Anub'arak,283.209,67.41934,8839.115,242,645,75723558,2023-08-25 02:34:25.512,1018,nxtBMmvb8KZT9k1j,14,708067
Pauliinha,Priest,Shadow,faerlina,us,CORE B,horde,Trial of the Crusader,Twin Val'kyr,175.895,41.220547,9534.046,243,641,75641845,2023-09-28 01:10:31.333,1018,"7YDnHfmAChaGq48L",7,708067
Drenkor,Hunter,Survival,faerlina,us,Confia,horde,Trial of the Crusader,Twin Val'kyr,198.076,69.01802,11276.207,245,641,76346599,2023-08-17 00:26:45.634,1018,mPXQAbfZck1GFwtv,11,671729
Ebolaknight,DeathKnight,Frost,faerlina,us,Confia,horde,Trial of the Crusader,The Northrend Beasts,383.209,37.400555,6745.108,236,629,76516615,2023-07-26 23:45:30.566,1018,fxAMmRK2Hv7FNcw8,5,671729
Ebolaknight,DeathKnight,Unholy,faerlina,us,Confia,horde,Trial of the Crusader,Lord Jaraxxus,185.482,88.40911,13343.306,246,633,76516615,2023-10-10 00:35:45.995,1018,XTjyYtQ2VGgKZ8Hc,3,671729
Foxnanx,Hunter,Marksmanship,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Twin Val'kyr,182.122,84.75247,11423.002,248,641,64183291,2023-08-16 00:36:56.451,1018,CdnAPGMJVXHkTFhj,7,671455
Foxnanx,Hunter,Survival,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Anub'arak,304.052,70.09797,9143.808,246,645,64183291,2023-07-26 01:25:40.133,1018,qZMrW6kAt8Kn7PVd,10,671455
Garfô,Rogue,Assassination,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,The Northrend Beasts,323.723,81.139305,9366.596,248,629,76325925,2023-09-28 00:09:13.177,1018,HLNFMYn2jdh4cBR1,2,671455
Joelgrimtote,Shaman,Elemental,faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,Twin Val'kyr,177.605,16.15601,9699.901,225,641,75857581,2023-08-15 00:32:36.655,1018,TxFn6MDHqzp2NKZ8,6,706578
Garfô,Rogue,Assassination,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Lord Jaraxxus,143.055,85.03486,10797.302,248,633,76325925,2023-10-04 00:11:58.317,1018,GmwPybrT3QgH2cvt,3,671455
Garfô,Rogue,Assassination,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Twin Val'kyr,156.381,83.76282,16694.598,248,641,76325925,2023-09-28 00:29:50.263,1018,HLNFMYn2jdh4cBR1,6,671455
Garfô,Rogue,Assassination,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Anub'arak,309.482,53.76479,7770.6846,247,645,76325925,2023-09-21 00:41:33.335,1018,b21YvhJgFkRMHTCp,7,671455
Hatum,Warrior,Fury,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,The Northrend Beasts,334.471,68.09729,8510.863,247,629,66585257,2023-08-16 00:08:39.091,1018,CdnAPGMJVXHkTFhj,2,671455
Hatum,Warrior,Fury,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Lord Jaraxxus,164.46,63.822693,11159.796,247,633,66585257,2023-08-02 00:16:21.782,1018,RTcbKhaH3MFvnGkz,3,671455
Ebolaknight,DeathKnight,Unholy,faerlina,us,Confia,horde,Trial of the Crusader,Twin Val'kyr,161.541,89.169014,16985.236,245,641,76516615,2023-10-03 00:12:31.947,1018,cZp4aCrXkv7MJzm9,7,671729
Franscisco,Paladin,Retribution,faerlina,us,Confia,horde,Trial of the Crusader,The Northrend Beasts,320.061,78.38697,8832.477,246,629,76346604,2023-09-20 23:32:20.379,1018,w4ZV6K7JaQ1hXdrz,2,671729
Franscisco,Paladin,Retribution,faerlina,us,Confia,horde,Trial of the Crusader,Lord Jaraxxus,159.093,78.09117,10778.639,246,633,76346604,2023-09-20 23:42:57.096,1018,w4ZV6K7JaQ1hXdrz,3,671729
Inuaz,Shaman,Elemental,faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,Lord Jaraxxus,139.219,89.22285,11675.763,241,633,75761693,2023-09-29 00:48:55.057,1018,wDtmaJMXGd263YPV,4,706578
Wildcurse,Warlock,Demonology,faerlina,us,DAMNATlON,horde,Trial of the Crusader,Anub'arak,302.106,85.99626,9271.309,243,645,74273175,2023-09-10 19:44:26.117,1018,YtMp1hdBF9mHZ7Pj,22,702370
Biskuilete,Mage,Fire,faerlina,us,Confia,horde,Trial of the Crusader,Twin Val'kyr,163.537,72.34127,15294.209,251,641,75171017,2023-10-10 00:53:23.955,1018,XTjyYtQ2VGgKZ8Hc,6,671729
Keepzlock,Warlock,Affliction,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,The Northrend Beasts,323.723,74.248474,9626.268,249,629,68845456,2023-09-28 00:09:13.177,1018,HLNFMYn2jdh4cBR1,2,671455
Keepzlock,Warlock,Affliction,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Lord Jaraxxus,150.091,69.16242,10744.895,248,633,68845456,2023-09-06 00:23:26.458,1018,rvFyagxf8PtkcMBR,3,671455
Keepzlock,Warlock,Affliction,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Twin Val'kyr,153.447,70.807945,15178.844,248,641,68845456,2023-09-06 00:37:50.794,1018,rvFyagxf8PtkcMBR,6,671455
Keepzlock,Warlock,Affliction,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Anub'arak,287.961,60.72066,9171.35,249,645,68845456,2023-09-28 00:36:58.515,1018,HLNFMYn2jdh4cBR1,7,671455
Magdrin,Mage,Fire,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,The Northrend Beasts,323.874,82.40357,10181.32,253,629,73603731,2023-10-04 00:03:44.301,1018,GmwPybrT3QgH2cvt,2,671455
Magdrin,Mage,Fire,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Lord Jaraxxus,150.091,90.85812,15622.762,250,633,73603731,2023-09-06 00:23:26.458,1018,rvFyagxf8PtkcMBR,3,671455
Magdrin,Mage,Fire,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Twin Val'kyr,142.622,81.705894,16013.378,253,641,73603731,2023-10-04 00:23:58.830,1018,GmwPybrT3QgH2cvt,7,671455
Magdrin,Mage,Fire,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Anub'arak,272.043,54.86212,9293.799,253,645,73603731,2023-10-04 00:33:15.022,1018,GmwPybrT3QgH2cvt,9,671455
Mendesz,Warlock,Demonology,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,The Northrend Beasts,428.883,41.39828,7508.3154,241,629,76383530,2023-10-04 23:59:20.683,1018,pwQdxf7BrjcnaDHJ,4,671455
Mendesz,Warlock,Demonology,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Lord Jaraxxus,200.735,48.551033,9242.3545,241,633,76383530,2023-10-05 00:10:03.857,1018,N8z4HJpK1vrmY9cM,5,671455
Mendesz,Warlock,Demonology,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Twin Val'kyr,202.031,55.180485,12957.517,240,641,76383530,2023-09-07 01:04:08.819,1018,Z14TFGMXqc6D9PwY,11,671455
Mendesz,Warlock,Demonology,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Anub'arak,305.033,8.731091,6744.0376,236,645,76383530,2023-08-23 00:41:43.344,1018,zw3n1TNpgD2XhatY,7,671455
Belatriix,DeathKnight,Unholy,faerlina,us,Confia,horde,Trial of the Crusader,Anub'arak,331.2,24.876598,8608.526,236,645,76344469,2023-09-01 02:01:18.556,1018,fG46JdtYVwF2HpLa,26,671729
Sabiá,Druid,Balance,faerlina,us,Confia,horde,Trial of the Crusader,Lord Jaraxxus,204.386,24.70296,7667.932,231,633,76321053,2023-08-05 19:31:52.714,1018,"8WJBkfT34CcdqH1b",3,671729
Sabiá,Druid,Balance,faerlina,us,Confia,horde,Trial of the Crusader,Twin Val'kyr,202.039,10.394541,8991.878,231,641,76321053,2023-08-05 19:51:55.022,1018,"8WJBkfT34CcdqH1b",9,671729
Biskuilete,Mage,Fire,faerlina,us,Confia,horde,Trial of the Crusader,The Northrend Beasts,346.674,68.626945,9457.976,245,629,75171017,2023-09-13 23:35:39.002,1018,XAx7pQPcvbhzKLFg,2,671729
Biskuilete,Mage,Arcane,faerlina,us,Confia,horde,Trial of the Crusader,Lord Jaraxxus,179.166,47.22899,8533.227,245,633,75171017,2023-09-06 23:41:01.163,1018,LpkTxn72QBrdKVvC,3,671729
Biskuilete,Mage,Arcane,faerlina,us,Confia,horde,Trial of the Crusader,Twin Val'kyr,169.154,64.95034,11245.504,243,641,75171017,2023-08-31 00:23:11.814,1018,VH9facArXpvnLhTC,10,671729
Wiiglaf,Rogue,Assassination,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Anub'arak,295.036,31.907066,7183.4014,242,645,72055188,2023-07-06 01:25:57.155,1018,XZa8Jy4fkc2pBn3R,11,671455
Wiiglaf,Rogue,Combat,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Twin Val'kyr,142.622,73.80479,16896.959,254,641,72055188,2023-10-04 00:23:58.830,1018,GmwPybrT3QgH2cvt,7,671455
Wiiglaf,Rogue,Combat,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Anub'arak,309.482,76.52421,8920.609,254,645,72055188,2023-09-21 00:41:33.335,1018,b21YvhJgFkRMHTCp,7,671455
Wonboo,Paladin,Retribution,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,The Northrend Beasts,323.874,94.93183,9743.535,252,629,60425281,2023-10-04 00:03:44.301,1018,GmwPybrT3QgH2cvt,2,671455
Wonboo,Paladin,Retribution,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Lord Jaraxxus,150.698,89.53488,11428.639,252,633,60425281,2023-09-28 00:16:28.998,1018,HLNFMYn2jdh4cBR1,3,671455
Wonboo,Paladin,Retribution,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Twin Val'kyr,154.293,93.69077,16797.787,250,641,60425281,2023-08-30 00:32:56.555,1018,Xp89mdPQTa7NZjxf,8,671455
Wonboo,Paladin,Retribution,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Anub'arak,307.549,56.626957,8665.825,244,645,60425281,2023-07-12 01:10:51.210,1018,HhtkvABfCX4WDQZr,10,671455
Akatoshi,Druid,Feral,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,The Northrend Beasts,444.543,21.582485,6805.205,238,629,71053168,2023-08-25 00:27:13.481,1018,Ab3Yatv8VgKFrqDM,6,671455
Akatoshi,Druid,Feral,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Lord Jaraxxus,234.158,26.993046,8149.7407,238,633,71053168,2023-08-25 00:37:45.503,1018,zgkC2fMVpPcnFKDx,2,671455
Akatoshi,Druid,Feral,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Twin Val'kyr,201.736,15.534107,10468.032,238,641,71053168,2023-08-25 01:26:22.504,1018,zgkC2fMVpPcnFKDx,9,671455
